end_time,duration_hours,rainfall_in_mm
2024-05-21 18:00:00,9,3.4
2024-05-21 21:00:00,12,3.4
2024-05-22 00:00:00,15,3.8
2024-05-22 03:00:00,18,3.8
2024-05-22 06:00:00,21,20.1
2024-05-22 08:30:00,24,24.5
2024-05-22 15:00:00,6,18.6
2024-05-22 18:00:00,9,20.7
2024-05-22 21:00:00,12,36.7
2024-05-23 00:00:00,15,36.7
2024-05-23 03:00:00,18,36.7
2024-05-23 06:00:00,21,48.0
2024-05-23 08:30:00,24,535.0
2024-05-23 12:00:00,3,4.3
2024-05-23 15:00:00,6,4.6
2024-05-23 18:00:00,9,6.8
2024-05-23 21:00:00,12,6.8
2024-05-24 00:00:00,15,6.8
2024-05-24 03:00:00,18,6.8
2024-05-24 06:00:00,21,6.8
2024-05-24 08:30:00,24,9.6
2024-05-24 12:00:00,3,12.3
2024-05-24 18:00:00,9,17.4
2024-05-24 21:00:00,12,19.2
2024-05-25 00:00:00,15,19.2
2024-05-25 03:00:00,18,19.2
2024-05-25 06:00:00,21,24.0
2024-05-25 08:30:00,24,24.5
2024-05-25 12:00:00,3,1.0
2024-05-25 15:00:00,6,1.0
2024-05-25 18:00:00,9,20.0
2024-05-25 21:00:00,12,30.3
2024-05-26 00:00:00,15,30.3
2024-05-26 03:00:00,18,30.3
2024-05-26 06:00:00,21,30.3
2024-05-26 12:00:00,3,0.0
2024-05-26 15:00:00,6,1.0
2024-05-26 18:00:00,9,25.3
2024-05-26 21:00:00,12,27.3
2024-05-27 00:00:00,15,27.3
2024-05-27 03:00:00,18,27.3
2024-05-27 06:00:00,21,27.3
2024-05-27 08:30:00,24,30.9
2024-05-27 12:00:00,3,0.0
2024-05-27 15:00:00,6,0.5
2024-05-27 18:00:00,9,9.5
2024-05-27 21:00:00,12,17.5
2024-05-28 00:00:00,15,19.0
2024-05-28 03:00:00,18,23.9
2024-05-28 06:00:00,21,33.9
2024-05-28 08:30:00,24,37.1
2024-05-28 12:00:00,3,8.6
2024-05-28 15:00:00,6,8.6
2024-05-28 18:00:00,9,9.6
2024-05-28 21:00:00,12,12.4
2024-05-29 00:00:00,15,12.4
2024-05-29 03:00:00,18,13.7
2024-05-29 06:00:00,21,14.7
2024-05-29 12:00:00,3,0.0
2024-05-29 15:00:00,6,5.1
2024-05-29 18:00:00,9,5.6
2024-05-29 21:00:00,12,5.6
2024-05-30 00:00:00,15,5.6
2024-05-30 03:00:00,18,5.6
2024-05-30 06:00:00,21,28.6
2024-05-30 12:00:00,3,0.0
2024-05-30 15:00:00,6,0.0
2024-05-30 18:00:00,9,0.0
2024-05-30 21:00:00,12,0.0
2024-05-31 00:00:00,15,0.0
2024-05-31 06:00:00,21,0.0
2024-05-31 08:30:00,24,1.0
2024-05-31 15:00:00,6,10.8
2024-05-31 18:00:00,9,21.3
2024-06-01 08:30:00,24,61.0
2024-06-01 12:00:00,3,51.7
2024-06-01 15:00:00,6,54.7
2024-06-01 18:00:00,9,55.0
2024-06-02 06:00:00,21,147.6
2024-06-02 08:30:00,24,149.8
2024-06-02 12:00:00,3,6.8
2024-06-02 15:00:00,6,18.3
2024-06-02 18:00:00,9,20.5
2024-06-03 00:00:00,15,20.5
2024-06-03 03:00:00,18,22.2
2024-06-03 06:00:00,21,22.2
2024-06-03 08:30:00,24,22.2
2024-06-03 12:00:00,3,0.0
2024-06-03 15:00:00,6,0.0
2024-06-03 18:00:00,9,0.0
2024-06-04 00:00:00,15,0.0
2024-06-04 03:00:00,18,0.0
2024-06-04 06:00:00,21,4.2
2024-06-04 12:00:00,3,0.0
2024-06-04 15:00:00,6,0.0
2024-06-04 18:00:00,9,0.0
2024-06-04 21:00:00,12,0.0
2024-06-05 00:00:00,15,1.4
2024-06-05 03:00:00,18,1.4
2024-06-05 06:00:00,21,5.1
2024-06-05 08:30:00,24,6.7
2024-06-05 12:00:00,3,0.0
2024-06-05 15:00:00,6,0.0
2024-06-05 18:00:00,9,0.0
2024-06-05 21:00:00,12,0.0
2024-06-06 00:00:00,15,0.0
2024-06-06 03:00:00,18,0.0
2024-06-06 06:00:00,21,0.0
2024-06-06 12:00:00,3,1.5
2024-06-06 15:00:00,6,1.5
2024-06-06 18:00:00,9,1.5
2024-06-06 21:00:00,12,1.5
2024-06-07 00:00:00,15,2.7
2024-06-07 03:00:00,18,7.7
2024-06-07 06:00:00,21,7.7
2024-06-07 08:30:00,24,8.8
2024-06-07 12:00:00,3,0.0
2024-06-07 15:00:00,6,3.3
2024-06-07 18:00:00,9,3.6
2024-06-07 21:00:00,12,4.9
2024-06-08 00:00:00,15,5.9
2024-06-08 03:00:00,18,7.3
2024-06-08 06:00:00,21,25.4
2024-06-08 08:30:00,24,26.4
2024-06-08 12:00:00,3,0.0
2024-06-08 15:00:00,6,0.0
2024-06-09 08:30:00,24,18.5
2024-06-10 08:30:00,24,0.0
2024-06-11 08:30:00,24,3.4
2024-06-12 08:30:00,24,8.7
2024-06-13 08:30:00,24,0.0
2024-06-14 08:30:00,24,0.0
2024-06-19 08:30:00,24,11.1
2024-06-20 08:30:00,24,18.4
2024-07-06 08:30:00,24,125.2
2024-07-07 08:30:00,24,10.3
2024-07-10 08:30:00,24,12.6
2024-07-14 08:30:00,24,65.3
2024-07-15 08:30:00,24,6.0
2024-07-22 08:30:00,24,0.0
2024-07-30 08:30:00,24,74.6
2024-08-17 08:30:00,24,131.5
2024-08-17 12:00:00,3,19.1
2024-08-17 15:00:00,6,33.2
2024-08-17 18:00:00,9,59.7
2024-08-18 03:00:00,18,92.0
2024-08-18 06:00:00,21,100.9
2024-08-18 08:30:00,24,101.0
2024-08-18 12:00:00,3,10.4
2024-08-18 15:00:00,6,10.4
2024-08-18 21:00:00,12,10.4
2024-08-19 06:00:00,21,12.8
2024-08-19 08:30:00,24,13.9
2024-08-19 12:00:00,3,4.4
2024-08-19 15:00:00,6,11.3
2024-08-19 18:00:00,9,237.0
2024-08-20 03:00:00,18,70.5
2024-08-20 06:00:00,21,70.5
2024-08-20 08:30:00,24,69.5
2024-08-20 12:00:00,3,3.9
2024-08-20 15:00:00,6,9.1
2024-08-20 21:00:00,12,16.9
2024-08-21 00:00:00,15,41.9
2024-08-21 03:00:00,18,72.3
2024-08-21 06:00:00,21,96.5
2024-08-21 08:30:00,24,142.6
2024-08-21 12:00:00,3,4.8
2024-08-21 15:00:00,6,5.3
2024-08-21 21:00:00,12,6.8
2024-08-22 03:00:00,18,6.8
2024-08-22 06:00:00,21,6.8
2024-08-22 08:30:00,24,6.8
2024-08-22 12:00:00,3,0.0
2024-08-22 15:00:00,6,0.0
2024-08-22 21:00:00,12,0.0
2024-08-23 06:00:00,21,0.0
2024-08-23 08:30:00,24,0.0
2024-08-23 15:00:00,6,0.0
2024-08-24 08:30:00,24,0.0
2024-08-31 08:30:00,24,12.5
2024-09-02 08:30:00,24,23.7
2024-09-03 08:30:00,24,80.3
2024-09-03 12:00:00,3,0.0
2024-09-03 15:00:00,6,3.5
2024-09-03 18:00:00,9,3.5
2024-09-04 08:30:00,24,15.6
2024-09-05 08:30:00,24,10.1
2024-09-27 08:30:00,24,34.4
2024-09-28 08:30:00,24,1.2
2024-09-29 08:30:00,24,31.5
2024-10-08 08:30:00,24,123.9
2024-10-11 08:30:00,24,283.1
2024-10-11 12:00:00,3,23.0
2024-10-11 15:00:00,6,25.4
2024-10-11 18:00:00,9,27.4
2024-10-11 21:00:00,12,30.1
2024-10-12 00:00:00,15,39.7
2024-10-12 03:00:00,18,73.3
2024-10-12 06:00:00,21,87.7
2024-10-12 08:30:00,24,88.2
2024-10-12 12:00:00,3,0.0
2024-10-12 15:00:00,6,0.0
2024-10-12 18:00:00,9,0.3
2024-10-12 21:00:00,12,9.5
2024-10-13 00:00:00,15,10.5
2024-10-13 03:00:00,18,10.5
2024-10-13 06:00:00,21,17.2
2024-10-13 08:30:00,24,20.2
2024-10-13 12:00:00,3,3.8
2024-10-13 15:00:00,6,23.4
2024-10-13 18:00:00,9,28.5
2024-10-13 21:00:00,12,29.7
2024-10-14 00:00:00,15,29.7
2024-10-14 03:00:00,18,29.7
2024-10-14 06:00:00,21,35.0
2024-10-14 08:30:00,24,59.6
2024-10-14 12:00:00,3,16.6
2024-10-14 15:00:00,6,19.4
2024-10-14 18:00:00,9,29.2
2024-10-14 21:00:00,12,29.2
2024-10-15 00:00:00,15,29.2
2024-10-15 03:00:00,18,29.2
2024-10-15 06:00:00,21,29.2
2024-10-15 08:30:00,24,31.2
2024-10-15 12:00:00,3,0.0
2024-10-15 15:00:00,6,0.0
2024-10-15 18:00:00,9,0.0
2024-10-16 08:30:00,24,3.6
2024-10-16 12:00:00,3,1.0
2024-10-16 15:00:00,6,1.0
2024-10-17 08:30:00,24,1.0
2024-10-18 08:30:00,24,0.0
2024-10-19 08:30:00,24,0.0
2024-10-20 08:30:00,24,0.0
2024-10-21 08:30:00,24,13.8
2024-10-22 08:30:00,24,9.4
2024-10-23 08:30:00,24,14.2
2024-10-24 08:30:00,24,42.6
2024-10-24 12:00:00,3,0.0
2024-10-24 15:00:00,6,0.0
2024-10-24 18:00:00,9,0.0
2024-10-24 21:00:00,12,0.0
2024-10-25 03:00:00,18,0.0
2024-10-25 06:00:00,21,0.0
2024-10-25 08:30:00,24,0.0
2024-10-27 08:30:00,24,7.6
2024-10-28 08:30:00,24,55.4
2024-10-29 08:30:00,24,15.1
2024-10-30 08:30:00,24,12.0
2024-10-31 08:30:00,24,0.0
2024-11-01 08:30:00,24,25.5
2024-11-03 08:30:00,24,81.1
2024-11-04 08:30:00,24,2.4
2024-11-05 08:30:00,24,8.9
2024-11-06 08:30:00,24,19.6
2024-11-07 08:30:00,24,0.0
2024-11-08 08:30:00,24,0.0
2024-11-09 08:30:00,24,0.0
2024-11-10 08:30:00,24,0.0
2024-11-12 08:30:00,24,0.0
2024-11-13 08:30:00,24,2.1
2024-11-13 15:00:00,6,0.0
2024-11-13 21:00:00,12,26.6
2024-11-14 00:00:00,15,26.6
2024-11-14 03:00:00,18,26.6
2024-11-14 08:30:00,24,26.6
2024-11-14 12:00:00,3,0.0
2024-11-14 15:00:00,6,0.0
2024-11-14 21:00:00,12,1.8
2024-11-15 00:00:00,15,1.8
2024-11-15 06:00:00,21,1.8
2024-11-15 08:30:00,24,3.4
2024-11-15 12:00:00,3,0.0
2024-11-15 15:00:00,6,15.7
2024-11-16 08:30:00,24,17.1
2024-11-17 08:30:00,24,3.9
2024-11-18 08:30:00,24,38.9
2024-11-19 08:30:00,24,35.7
2024-11-20 08:30:00,24,37.6
2024-11-21 08:30:00,24,47.5
2024-11-22 08:30:00,24,1.1
2024-11-23 08:30:00,24,43.6
2024-11-24 08:30:00,24,0.0
2024-11-24 18:00:00,9,17.4
2024-11-25 00:00:00,15,27.0
2024-11-25 06:00:00,21,27.0
2024-11-25 18:00:00,9,0.8
2024-11-26 06:00:00,21,12.5
2024-11-26 12:00:00,3,0.0
2024-11-26 15:00:00,6,0.0
2024-11-26 18:00:00,9,0.0
2024-11-26 21:00:00,12,5.3
2024-11-27 03:00:00,18,20.8
2024-11-27 06:00:00,21,21.5
2024-11-27 08:30:00,24,21.5
2024-11-27 12:00:00,3,2.8
2024-11-27 15:00:00,6,7.4
2024-11-27 18:00:00,9,9.1
2024-11-27 21:00:00,12,9.1
2024-11-28 03:00:00,18,9.1
2024-11-28 06:00:00,21,9.1
2024-11-28 08:30:00,24,9.6
2024-11-28 12:00:00,3,0.0
2024-11-28 15:00:00,6,0.0
2024-11-28 18:00:00,9,0.0
2024-11-29 00:00:00,15,0.0
2024-11-29 03:00:00,18,0.0
2024-11-29 06:00:00,21,0.0
2024-11-29 08:30:00,24,0.0
2024-11-29 12:00:00,3,0.0
2024-11-29 15:00:00,6,0.0
2024-11-29 18:00:00,9,6.3
2024-11-29 21:00:00,12,6.3
2024-11-30 00:00:00,15,6.3
2024-11-30 03:00:00,18,8.3
2024-11-30 08:30:00,24,27.4
2024-11-30 12:00:00,3,16.3
2024-11-30 15:00:00,6,16.3
2024-11-30 18:00:00,9,16.3
2024-11-30 21:00:00,12,16.3
2024-12-01 06:00:00,21,16.3
2024-12-01 08:30:00,24,16.3
2024-12-01 18:00:00,9,0.0
2024-12-02 08:30:00,24,0.0
2024-12-03 08:30:00,24,0.0
2024-12-04 00:00:00,15,0.0
2024-12-05 00:00:00,15,0.0
2024-12-05 06:00:00,21,0.0
2024-12-05 08:30:00,24,0.0
2024-12-08 08:30:00,24,13.9
2024-12-09 08:30:00,24,6.0
2024-12-09 18:00:00,9,0.0
2024-12-10 00:00:00,15,0.0
2024-12-10 06:00:00,21,0.0
2024-12-10 08:30:00,24,0.0
2024-12-10 18:00:00,9,0.0
2024-12-11 08:30:00,24,0.0
2024-12-11 18:00:00,9,0.0
2024-12-12 08:30:00,24,0.0
2024-12-13 06:00:00,21,1.0
2024-12-13 08:30:00,24,1.0
2024-12-13 18:00:00,9,0.0
2024-12-14 06:00:00,21,0.0
2024-12-14 08:30:00,24,0.0
2024-12-15 06:00:00,21,24.7
2024-12-15 08:30:00,24,24.7
2024-12-15 18:00:00,9,0.0
2024-12-16 00:00:00,15,0.0
2024-12-16 06:00:00,21,0.0
2024-12-16 08:30:00,24,0.0
2024-12-16 18:00:00,9,0.0
2024-12-17 06:00:00,21,1.8
2024-12-17 08:30:00,24,7.8
2024-12-17 18:00:00,9,0.0
2024-12-18 06:00:00,21,0.0
2024-12-18 08:30:00,24,0.0
2024-12-22 06:00:00,21,9.4
2024-12-22 08:30:00,24,9.4
2024-12-22 18:00:00,9,2.3
2024-12-23 00:00:00,15,2.3
2024-12-23 06:00:00,21,2.3
2024-12-23 08:30:00,24,2.3
2024-12-24 08:30:00,24,0.0
2024-12-25 08:30:00,24,0.0
2024-12-26 08:30:00,24,0.0
2024-12-31 06:00:00,21,0.0
2024-12-31 08:30:00,24,0.0
2025-01-02 08:30:00,24,27.9
2025-01-04 08:30:00,24,0.0
2025-01-08 08:30:00,24,0.0
2025-01-12 08:30:00,24,0.3
2025-01-13 08:30:00,24,1.6
2025-01-14 08:30:00,24,0.0
2025-01-15 08:30:00,24,0.0
2025-01-15 15:00:00,6,0.0
2025-01-15 18:00:00,9,0.0
2025-01-16 00:00:00,15,0.0
2025-01-16 06:00:00,21,0.0
2025-01-16 08:30:00,24,0.0
2025-01-16 12:00:00,3,0.0
2025-01-16 15:00:00,6,0.0
2025-01-17 08:30:00,24,3.8
2025-01-18 08:30:00,24,0.0
2025-01-19 00:00:00,15,4.4
2025-01-19 03:00:00,18,4.4
2025-01-19 06:00:00,21,4.4
2025-01-19 08:30:00,24,6.6
2025-01-19 12:00:00,3,3.7
2025-01-19 15:00:00,6,3.7
2025-01-19 18:00:00,9,3.7
2025-01-19 21:00:00,12,3.7
2025-01-20 00:00:00,15,3.7
2025-01-20 03:00:00,18,3.7
2025-01-20 06:00:00,21,3.7
2025-01-20 08:30:00,24,3.7
2025-01-20 12:00:00,3,0.0
2025-01-20 15:00:00,6,0.0
2025-01-20 18:00:00,9,0.0
2025-01-20 21:00:00,12,0.0
2025-01-21 00:00:00,15,0.0
2025-01-21 03:00:00,18,0.0
2025-01-21 06:00:00,21,0.0
2025-01-21 08:30:00,24,0.0
2025-01-21 12:00:00,3,0.0
2025-01-21 18:00:00,9,3.4
2025-01-21 21:00:00,12,3.4
2025-01-22 00:00:00,15,3.4
2025-01-22 03:00:00,18,3.4
2025-01-22 06:00:00,21,3.4
2025-01-22 08:30:00,24,3.4
2025-01-22 12:00:00,3,0.8
2025-01-22 15:00:00,6,1.6
2025-01-22 18:00:00,9,1.6
2025-01-22 21:00:00,12,1.6
2025-01-23 00:00:00,15,1.6
2025-01-23 08:30:00,24,1.5
2025-01-23 12:00:00,3,0.0
2025-01-23 15:00:00,6,0.0
2025-01-23 21:00:00,12,10.5
2025-01-24 00:00:00,15,10.5
2025-01-24 03:00:00,18,10.5
2025-01-24 06:00:00,21,10.5
2025-01-24 08:30:00,24,10.5
2025-01-24 12:00:00,3,0.9
2025-01-24 15:00:00,6,7.2
2025-01-26 08:30:00,24,0.0
2025-01-27 08:30:00,24,0.0
2025-01-29 08:30:00,24,1.5
2025-01-30 08:30:00,24,4.3
2025-01-31 08:30:00,24,0.0
2025-02-01 08:30:00,24,23.1
2025-02-02 08:30:00,24,0.0
2025-02-03 08:30:00,24,0.0
2025-02-07 08:30:00,24,0.0
2025-02-08 08:30:00,24,0.0
2025-02-14 08:30:00,24,0.0
2025-03-02 08:30:00,24,50.1
2025-03-03 08:30:00,24,59.6
2025-03-04 08:30:00,24,0.0
2025-03-05 08:30:00,24,0.0
2025-03-23 08:30:00,24,27.1
2025-03-24 08:30:00,24,32.3
2025-03-25 08:30:00,24,43.2
