end_time,duration_hours,rainfall_in_mm,flood_status,station_id,station_name
2021-03-27 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-04-23 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-04-30 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-05-02 09:00:00,24,30.9,No Flood,35,galgamuwa
2021-05-04 09:00:00,24,5.4,No Flood,35,galgamuwa
2021-05-05 09:00:00,24,0.3,No Flood,35,galgamuwa
2021-05-06 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-05-07 09:00:00,24,35.8,No Flood,35,galgamuwa
2021-05-08 09:00:00,24,0.3,No Flood,35,galgamuwa
2021-05-09 09:00:00,24,15.7,No Flood,35,galgamuwa
2021-05-10 09:00:00,24,47.9,No Flood,35,galgamuwa
2021-05-12 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-05-14 09:00:00,24,46.7,No Flood,35,galgamuwa
2021-05-15 09:00:00,24,16.1,No Flood,35,galgamuwa
2021-05-16 09:00:00,24,0.3,No Flood,35,galgamuwa
2021-05-17 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-05-18 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-05-24 09:00:00,24,1.8,No Flood,35,galgamuwa
2021-05-24 15:00:00,6,0.0,No Flood,35,galgamuwa
2021-05-25 09:00:00,24,5.7,No Flood,35,galgamuwa
2021-05-26 09:00:00,24,16.7,No Flood,35,galgamuwa
2021-05-27 09:00:00,24,8.1,No Flood,35,galgamuwa
2021-05-28 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-05-29 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-05-30 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-05-31 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-06-03 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-06-04 09:00:00,24,31.4,No Flood,35,galgamuwa
2021-06-06 09:00:00,24,17.2,No Flood,35,galgamuwa
2021-06-07 09:00:00,24,0.2,No Flood,35,galgamuwa
2021-06-08 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-06-09 09:00:00,24,3.9,No Flood,35,galgamuwa
2021-06-10 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-06-14 09:00:00,24,4.0,No Flood,35,galgamuwa
2021-07-02 09:00:00,24,3.9,No Flood,35,galgamuwa
2021-07-10 09:00:00,24,3.9,No Flood,35,galgamuwa
2021-07-11 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-07-12 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-08-09 09:00:00,24,1.3,No Flood,35,galgamuwa
2021-08-13 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-08-26 09:00:00,24,0.8,No Flood,35,galgamuwa
2021-08-27 09:00:00,24,0.8,No Flood,35,galgamuwa
2021-08-28 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-09-05 09:00:00,24,5.8,No Flood,35,galgamuwa
2021-09-22 09:00:00,24,0.0,Unknown,35,galgamuwa
2021-09-25 09:00:00,24,55.8,No Flood,35,galgamuwa
2021-09-27 09:00:00,24,1.2,Unknown,35,galgamuwa
2021-09-28 09:00:00,24,0.6,Unknown,35,galgamuwa
2021-10-02 09:00:00,24,1.6,Unknown,35,galgamuwa
2021-10-07 09:00:00,24,0.0,Unknown,35,galgamuwa
2021-10-08 09:00:00,24,0.0,Unknown,35,galgamuwa
2021-10-21 09:00:00,24,85.7,No Flood,35,galgamuwa
2021-10-27 09:00:00,24,23.3,No Flood,35,galgamuwa
2021-11-01 09:00:00,24,52.9,No Flood,35,galgamuwa
2021-11-02 09:00:00,24,5.9,No Flood,35,galgamuwa
2021-11-03 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-11-04 09:00:00,24,58.4,No Flood,35,galgamuwa
2021-11-05 09:00:00,24,4.9,No Flood,35,galgamuwa
2021-11-07 09:00:00,24,20.8,No Flood,35,galgamuwa
2021-11-09 09:00:00,24,19.0,No Flood,35,galgamuwa
2021-11-10 09:00:00,24,2.6,No Flood,35,galgamuwa
2021-11-11 09:00:00,24,0.6,No Flood,35,galgamuwa
2021-11-12 09:00:00,24,5.8,No Flood,35,galgamuwa
2021-11-13 09:00:00,24,39.0,No Flood,35,galgamuwa
2021-11-14 09:00:00,24,22.3,No Flood,35,galgamuwa
2021-11-15 09:00:00,24,10.8,No Flood,35,galgamuwa
2021-11-16 09:00:00,24,1.6,No Flood,35,galgamuwa
2021-11-20 09:00:00,24,1.0,No Flood,35,galgamuwa
2021-11-25 09:00:00,24,29.2,No Flood,35,galgamuwa
2021-11-27 09:00:00,24,11.6,No Flood,35,galgamuwa
2021-11-28 09:00:00,24,11.1,No Flood,35,galgamuwa
2021-11-29 09:00:00,24,1.4,No Flood,35,galgamuwa
2021-11-30 09:00:00,24,9.3,No Flood,35,galgamuwa
2021-12-01 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-12-02 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-12-05 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-12-07 09:00:00,24,0.0,No Flood,35,galgamuwa
2021-12-08 09:00:00,24,2.3,No Flood,35,galgamuwa
2021-12-19 09:00:00,24,3.3,No Flood,35,galgamuwa
2021-12-20 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-01-10 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-01-13 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-02-13 09:00:00,24,61.1,No Flood,35,galgamuwa
2022-04-09 09:00:00,24,22.2,No Flood,35,galgamuwa
2022-04-10 09:00:00,24,12.1,No Flood,35,galgamuwa
2022-04-11 09:00:00,24,73.2,No Flood,35,galgamuwa
2022-04-16 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-04-24 09:00:00,24,6.4,No Flood,35,galgamuwa
2022-05-05 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-05-06 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-05-07 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-05-11 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-05-12 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-05-13 09:00:00,24,2.5,No Flood,35,galgamuwa
2022-05-14 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-05-15 09:00:00,24,7.7,No Flood,35,galgamuwa
2022-05-16 09:00:00,24,1.8,No Flood,35,galgamuwa
2022-05-17 09:00:00,24,1.5,No Flood,35,galgamuwa
2022-05-18 09:00:00,24,12.3,No Flood,35,galgamuwa
2022-05-20 09:00:00,24,10.0,No Flood,35,galgamuwa
2022-05-21 09:00:00,24,2.5,No Flood,35,galgamuwa
2022-05-22 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-05-25 09:00:00,24,61.2,No Flood,35,galgamuwa
2022-05-26 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-05-27 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-05-28 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-05-29 09:00:00,24,2.6,No Flood,35,galgamuwa
2022-05-30 09:00:00,24,2.7,No Flood,35,galgamuwa
2022-05-31 09:00:00,24,2.1,No Flood,35,galgamuwa
2022-06-01 09:00:00,24,1.4,No Flood,35,galgamuwa
2022-06-02 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-06-03 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-06-07 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-06-10 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-07-03 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-07-04 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-07-22 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-08-01 09:00:00,24,0.0,No Flood,35,galgamuwa
2022-08-02 09:00:00,24,3.0,No Flood,35,galgamuwa
2022-08-03 09:00:00,24,0.0,Unknown,35,galgamuwa
2022-08-04 09:00:00,24,2.7,Unknown,35,galgamuwa
2022-08-05 09:00:00,24,0.0,Unknown,35,galgamuwa
2022-08-06 09:00:00,24,0.0,Unknown,35,galgamuwa
2022-08-07 09:00:00,24,0.0,Unknown,35,galgamuwa
2022-08-08 09:00:00,24,0.0,Unknown,35,galgamuwa
2022-08-27 09:00:00,24,5.7,Unknown,35,galgamuwa
2022-08-31 09:00:00,24,58.8,No Flood,35,galgamuwa
2022-09-03 09:00:00,24,2.0,No Flood,35,galgamuwa
2022-09-04 08:30:00,24,0.4,No Flood,35,galgamuwa
2022-09-05 08:30:00,24,0.0,Unknown,35,galgamuwa
2022-09-06 08:30:00,24,20.3,No Flood,35,galgamuwa
2022-09-07 08:30:00,24,0.0,No Flood,35,galgamuwa
2022-09-08 08:30:00,24,0.0,No Flood,35,galgamuwa
2022-09-09 08:30:00,24,0.0,Unknown,35,galgamuwa
2022-09-10 08:30:00,24,0.0,Unknown,35,galgamuwa
2022-10-13 08:30:00,24,2.3,Unknown,35,galgamuwa
2022-10-14 08:30:00,24,35.7,Unknown,35,galgamuwa
2022-10-15 08:30:00,24,10.7,Unknown,35,galgamuwa
2022-10-16 08:30:00,24,0.8,Unknown,35,galgamuwa
2022-10-17 08:30:00,24,0.0,Unknown,35,galgamuwa
2022-10-18 08:30:00,24,12.8,Unknown,35,galgamuwa
2022-10-19 08:30:00,24,13.1,Unknown,35,galgamuwa
2022-10-20 08:30:00,24,19.9,No Flood,35,galgamuwa
2022-10-21 08:30:00,24,20.3,No Flood,35,galgamuwa
2022-10-22 08:30:00,24,11.0,No Flood,35,galgamuwa
2022-10-23 08:30:00,24,17.7,No Flood,35,galgamuwa
2022-10-26 08:30:00,24,1.4,No Flood,35,galgamuwa
2022-10-27 08:30:00,24,0.0,Unknown,35,galgamuwa
2022-10-30 08:30:00,24,0.0,Unknown,35,galgamuwa
2022-10-31 08:30:00,24,3.0,Unknown,35,galgamuwa
2022-11-05 08:30:00,24,0.8,No Flood,35,galgamuwa
2022-11-06 08:30:00,24,11.3,No Flood,35,galgamuwa
2022-11-07 08:30:00,24,0.0,No Flood,35,galgamuwa
2022-11-08 08:30:00,24,10.9,No Flood,35,galgamuwa
2022-11-09 08:30:00,24,7.3,No Flood,35,galgamuwa
2022-11-10 08:30:00,24,6.2,No Flood,35,galgamuwa
2022-11-11 08:30:00,24,0.7,No Flood,35,galgamuwa
2022-11-12 08:30:00,24,11.8,No Flood,35,galgamuwa
2022-11-15 08:30:00,24,13.8,No Flood,35,galgamuwa
2022-11-17 08:30:00,24,0.0,No Flood,35,galgamuwa
2022-12-03 08:30:00,24,4.9,No Flood,35,galgamuwa
2022-12-05 08:30:00,24,11.7,No Flood,35,galgamuwa
2022-12-06 08:30:00,24,0.0,No Flood,35,galgamuwa
2022-12-07 08:30:00,24,0.0,No Flood,35,galgamuwa
2022-12-18 08:30:00,24,4.4,No Flood,35,galgamuwa
2022-12-21 08:30:00,24,7.0,No Flood,35,galgamuwa
2022-12-26 08:30:00,24,8.0,No Flood,35,galgamuwa
2023-01-31 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-02-01 08:30:00,24,1.8,No Flood,35,galgamuwa
2023-02-02 15:00:00,6,1.0,No Flood,35,galgamuwa
2023-02-03 15:00:00,6,0.8,No Flood,35,galgamuwa
2023-02-04 08:30:00,24,0.8,No Flood,35,galgamuwa
2023-03-02 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-04-29 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-04-30 08:30:00,24,12.3,No Flood,35,galgamuwa
2023-05-02 08:30:00,24,7.1,No Flood,35,galgamuwa
2023-05-04 08:30:00,24,13.6,No Flood,35,galgamuwa
2023-05-05 08:30:00,24,7.9,No Flood,35,galgamuwa
2023-05-06 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-07 08:30:00,24,40.1,No Flood,35,galgamuwa
2023-05-10 08:30:00,24,0.9,No Flood,35,galgamuwa
2023-05-12 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-13 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-14 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-15 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-16 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-17 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-18 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-20 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-21 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-22 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-29 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-05-30 08:30:00,24,9.3,No Flood,35,galgamuwa
2023-05-31 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-02 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-03 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-04 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-05 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-06 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-07 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-08 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-09 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-13 08:30:00,24,0.8,Unknown,35,galgamuwa
2023-06-14 08:30:00,24,0.0,Unknown,35,galgamuwa
2023-06-16 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-17 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-19 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-06-30 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-07-03 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-07-04 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-07-05 08:30:00,24,9.0,No Flood,35,galgamuwa
2023-07-07 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-07-17 08:30:00,24,0.0,Unknown,35,galgamuwa
2023-08-14 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-08-27 08:30:00,24,0.0,Unknown,35,galgamuwa
2023-08-31 08:30:00,24,0.0,Unknown,35,galgamuwa
2023-09-01 08:30:00,24,7.4,Unknown,35,galgamuwa
2023-09-02 08:30:00,24,1.2,Unknown,35,galgamuwa
2023-09-03 08:30:00,24,5.5,Unknown,35,galgamuwa
2023-09-04 08:30:00,24,43.8,No Flood,35,galgamuwa
2023-09-05 08:30:00,24,0.9,No Flood,35,galgamuwa
2023-09-06 08:30:00,24,4.9,No Flood,35,galgamuwa
2023-09-07 08:30:00,24,4.7,No Flood,35,galgamuwa
2023-09-08 08:30:00,24,2.8,No Flood,35,galgamuwa
2023-09-09 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-09-10 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-09-11 08:30:00,24,0.2,No Flood,35,galgamuwa
2023-09-12 08:30:00,24,3.7,No Flood,35,galgamuwa
2023-09-13 08:30:00,24,0.0,No Flood,35,galgamuwa
2023-09-14 08:30:00,24,2.5,No Flood,35,galgamuwa
2023-09-15 08:30:00,24,7.0,No Flood,35,galgamuwa
2023-09-16 08:30:00,24,0.0,Unknown,35,galgamuwa
2023-09-17 08:30:00,24,0.0,Unknown,35,galgamuwa
2023-09-18 08:30:00,24,1.3,Unknown,35,galgamuwa
2023-09-19 08:30:00,24,0.0,Unknown,35,galgamuwa
2023-09-20 08:30:00,24,0.8,Unknown,35,galgamuwa
2023-09-21 08:30:00,24,0.0,Unknown,35,galgamuwa
2023-09-22 08:30:00,24,1.1,Unknown,35,galgamuwa
2023-09-23 08:30:00,24,0.9,Unknown,35,galgamuwa
2023-09-27 08:30:00,24,0.0,Unknown,35,galgamuwa
2023-09-28 08:30:00,24,1.0,Unknown,35,galgamuwa
2023-09-29 08:30:00,24,5.4,Unknown,35,galgamuwa
2023-09-30 08:30:00,24,3.6,Unknown,35,galgamuwa
2023-10-01 08:30:00,24,22.0,Unknown,35,galgamuwa
2023-10-02 08:30:00,24,2.8,No Flood,35,galgamuwa
2023-10-03 08:30:00,24,8.5,No Flood,35,galgamuwa
2023-10-04 08:30:00,24,22.8,No Flood,35,galgamuwa
2023-10-05 08:30:00,24,0.2,Unknown,35,galgamuwa
2023-10-06 08:30:00,24,1.2,Unknown,35,galgamuwa
2023-10-07 08:30:00,24,2.4,Unknown,35,galgamuwa
2023-10-08 08:30:00,24,0.5,Unknown,35,galgamuwa
