end_time,duration_hours,rainfall_in_mm,flood_status,station_id,station_name
2022-05-16 09:00:00,24,6.4,No Flood,19,moraketiya
2022-05-17 09:00:00,24,0.0,No Flood,19,moraketiya
2022-05-18 09:00:00,24,2.3,No Flood,19,moraketiya
2022-05-20 09:00:00,24,0.6,No Flood,19,moraketiya
2022-05-21 09:00:00,24,0.0,No Flood,19,moraketiya
2022-05-22 09:00:00,24,0.0,No Flood,19,moraketiya
2022-05-25 09:00:00,24,3.1,No Flood,19,moraketiya
2022-05-26 09:00:00,24,0.0,No Flood,19,moraketiya
2022-05-27 09:00:00,24,0.0,No Flood,19,moraketiya
2022-05-28 09:00:00,24,0.6,No Flood,19,moraketiya
2022-05-29 09:00:00,24,0.0,No Flood,19,moraketiya
2022-05-30 09:00:00,24,1.0,No Flood,19,moraketiya
2022-05-31 09:00:00,24,3.9,No Flood,19,moraketiya
2022-06-01 09:00:00,24,3.1,No Flood,19,moraketiya
2022-06-02 09:00:00,24,0.4,No Flood,19,moraketiya
2022-06-03 09:00:00,24,0.0,No Flood,19,moraketiya
2022-06-07 09:00:00,24,1.1,No Flood,19,moraketiya
2022-06-10 09:00:00,24,0.0,No Flood,19,moraketiya
2022-07-03 09:00:00,24,0.0,No Flood,19,moraketiya
2022-07-04 09:00:00,24,0.0,No Flood,19,moraketiya
2022-07-22 09:00:00,24,0.0,No Flood,19,moraketiya
2022-08-01 09:00:00,24,4.2,No Flood,19,moraketiya
2022-08-02 09:00:00,24,4.8,No Flood,19,moraketiya
2022-08-03 09:00:00,24,2.3,No Flood,19,moraketiya
2022-08-04 09:00:00,24,0.0,No Flood,19,moraketiya
2022-08-05 09:00:00,24,0.0,No Flood,19,moraketiya
2022-08-06 09:00:00,24,0.0,No Flood,19,moraketiya
2022-08-07 09:00:00,24,0.0,No Flood,19,moraketiya
2022-08-08 09:00:00,24,0.0,No Flood,19,moraketiya
2022-08-27 09:00:00,24,0.0,No Flood,19,moraketiya
2022-08-31 09:00:00,24,12.7,No Flood,19,moraketiya
2022-09-03 09:00:00,24,0.0,No Flood,19,moraketiya
2022-09-04 08:30:00,24,0.0,No Flood,19,moraketiya
2022-09-05 08:30:00,24,0.0,No Flood,19,moraketiya
2022-09-06 08:30:00,24,0.8,No Flood,19,moraketiya
2022-09-07 08:30:00,24,0.0,No Flood,19,moraketiya
2022-09-08 08:30:00,24,0.0,No Flood,19,moraketiya
2022-09-09 08:30:00,24,0.0,No Flood,19,moraketiya
2022-09-10 08:30:00,24,0.0,No Flood,19,moraketiya
2022-10-13 08:30:00,24,0.8,No Flood,19,moraketiya
2022-10-14 08:30:00,24,3.6,No Flood,19,moraketiya
2022-10-15 08:30:00,24,0.0,No Flood,19,moraketiya
2022-10-16 08:30:00,24,0.7,No Flood,19,moraketiya
2022-10-17 08:30:00,24,2.8,No Flood,19,moraketiya
2022-10-18 08:30:00,24,2.4,No Flood,19,moraketiya
2022-10-19 08:30:00,24,0.0,No Flood,19,moraketiya
2022-10-20 08:30:00,24,0.0,No Flood,19,moraketiya
2022-10-21 08:30:00,24,2.9,No Flood,19,moraketiya
2022-10-22 08:30:00,24,11.1,No Flood,19,moraketiya
2022-10-23 08:30:00,24,0.0,No Flood,19,moraketiya
2022-10-26 08:30:00,24,12.8,No Flood,19,moraketiya
2022-10-27 08:30:00,24,5.0,No Flood,19,moraketiya
2022-10-30 08:30:00,24,0.0,No Flood,19,moraketiya
2022-10-31 08:30:00,24,15.8,No Flood,19,moraketiya
2022-11-05 08:30:00,24,2.7,No Flood,19,moraketiya
2022-11-06 08:30:00,24,30.8,No Flood,19,moraketiya
2022-11-07 08:30:00,24,0.0,No Flood,19,moraketiya
2022-11-08 08:30:00,24,1.1,No Flood,19,moraketiya
2022-11-09 08:30:00,24,4.2,No Flood,19,moraketiya
2022-11-10 08:30:00,24,3.7,No Flood,19,moraketiya
2022-11-11 08:30:00,24,5.2,No Flood,19,moraketiya
2022-11-12 08:30:00,24,3.5,No Flood,19,moraketiya
2022-11-15 08:30:00,24,10.2,No Flood,19,moraketiya
2022-11-17 08:30:00,24,12.4,No Flood,19,moraketiya
2022-12-03 08:30:00,24,23.8,No Flood,19,moraketiya
2022-12-05 08:30:00,24,52.4,No Flood,19,moraketiya
2022-12-06 08:30:00,24,37.4,No Flood,19,moraketiya
2022-12-07 08:30:00,24,18.7,No Flood,19,moraketiya
2022-12-18 08:30:00,24,0.0,No Flood,19,moraketiya
2022-12-21 08:30:00,24,0.0,No Flood,19,moraketiya
2022-12-26 08:30:00,24,6.1,No Flood,19,moraketiya
2023-01-31 08:30:00,24,10.0,No Flood,19,moraketiya
2023-02-01 08:30:00,24,0.0,No Flood,19,moraketiya
2023-02-02 15:00:00,6,0.0,No Flood,19,moraketiya
2023-02-03 15:00:00,6,0.0,No Flood,19,moraketiya
2023-02-04 08:30:00,24,4.0,No Flood,19,moraketiya
2023-03-02 08:30:00,24,1.2,No Flood,19,moraketiya
2023-04-29 08:30:00,24,7.9,No Flood,19,moraketiya
2023-04-30 08:30:00,24,60.4,No Flood,19,moraketiya
2023-05-02 08:30:00,24,2.5,No Flood,19,moraketiya
2023-05-04 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-05 08:30:00,24,34.5,No Flood,19,moraketiya
2023-05-06 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-07 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-10 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-12 08:30:00,24,11.6,No Flood,19,moraketiya
2023-05-13 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-14 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-15 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-16 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-17 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-18 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-20 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-21 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-22 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-29 08:30:00,24,0.0,No Flood,19,moraketiya
2023-05-30 08:30:00,24,2.0,No Flood,19,moraketiya
2023-05-31 08:30:00,24,15.6,No Flood,19,moraketiya
2023-06-02 08:30:00,24,9.5,No Flood,19,moraketiya
2023-06-03 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-04 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-05 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-06 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-07 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-08 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-09 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-13 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-14 08:30:00,24,9.2,No Flood,19,moraketiya
2023-06-16 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-17 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-19 08:30:00,24,0.0,No Flood,19,moraketiya
2023-06-30 08:30:00,24,0.0,No Flood,19,moraketiya
2023-07-03 08:30:00,24,3.7,No Flood,19,moraketiya
2023-07-04 08:30:00,24,0.0,No Flood,19,moraketiya
2023-07-05 08:30:00,24,5.8,No Flood,19,moraketiya
2023-07-07 08:30:00,24,0.0,No Flood,19,moraketiya
2023-07-17 08:30:00,24,0.0,No Flood,19,moraketiya
2023-08-14 08:30:00,24,0.0,No Flood,19,moraketiya
2023-08-27 08:30:00,24,0.0,No Flood,19,moraketiya
2023-08-31 08:30:00,24,0.0,No Flood,19,moraketiya
2023-09-01 08:30:00,24,0.6,No Flood,19,moraketiya
2023-09-02 08:30:00,24,15.1,No Flood,19,moraketiya
2023-09-03 08:30:00,24,14.4,No Flood,19,moraketiya
2023-09-04 08:30:00,24,10.5,No Flood,19,moraketiya
2023-09-05 08:30:00,24,0.6,No Flood,19,moraketiya
2023-09-06 08:30:00,24,16.4,No Flood,19,moraketiya
2023-09-07 08:30:00,24,6.8,No Flood,19,moraketiya
2023-09-08 08:30:00,24,6.7,No Flood,19,moraketiya
2023-09-09 08:30:00,24,0.0,No Flood,19,moraketiya
2023-09-10 08:30:00,24,0.0,No Flood,19,moraketiya
2023-09-11 08:30:00,24,3.3,No Flood,19,moraketiya
2023-09-12 08:30:00,24,1.8,No Flood,19,moraketiya
2023-09-13 08:30:00,24,0.0,No Flood,19,moraketiya
2023-09-14 08:30:00,24,19.1,No Flood,19,moraketiya
2023-09-15 08:30:00,24,26.1,No Flood,19,moraketiya
2023-09-16 08:30:00,24,0.0,No Flood,19,moraketiya
2023-09-17 08:30:00,24,0.0,No Flood,19,moraketiya
2023-09-18 08:30:00,24,4.8,No Flood,19,moraketiya
2023-09-19 08:30:00,24,6.4,No Flood,19,moraketiya
2023-09-20 08:30:00,24,3.0,No Flood,19,moraketiya
2023-09-21 08:30:00,24,0.0,No Flood,19,moraketiya
2023-09-22 08:30:00,24,0.0,No Flood,19,moraketiya
2023-09-23 08:30:00,24,0.5,No Flood,19,moraketiya
2023-09-27 08:30:00,24,1.0,No Flood,19,moraketiya
2023-09-28 08:30:00,24,42.6,No Flood,19,moraketiya
2023-09-29 08:30:00,24,12.6,No Flood,19,moraketiya
2023-09-30 08:30:00,24,20.9,No Flood,19,moraketiya
2023-10-01 08:30:00,24,6.2,No Flood,19,moraketiya
2023-10-02 08:30:00,24,18.0,No Flood,19,moraketiya
2023-10-03 08:30:00,24,42.3,No Flood,19,moraketiya
2023-10-04 08:30:00,24,6.9,No Flood,19,moraketiya
2023-10-05 08:30:00,24,33.3,No Flood,19,moraketiya
2023-10-06 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-07 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-08 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-09 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-10 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-11 08:30:00,24,31.2,No Flood,19,moraketiya
2023-10-12 08:30:00,24,26.8,No Flood,19,moraketiya
2023-10-13 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-14 08:30:00,24,1.2,No Flood,19,moraketiya
2023-10-15 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-16 08:30:00,24,10.9,No Flood,19,moraketiya
2023-10-17 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-18 08:30:00,24,10.5,No Flood,19,moraketiya
2023-10-19 08:30:00,24,19.9,No Flood,19,moraketiya
2023-10-20 08:30:00,24,39.7,No Flood,19,moraketiya
2023-10-21 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-23 08:30:00,24,76.4,No Flood,19,moraketiya
2023-10-24 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-25 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-26 08:30:00,24,6.6,No Flood,19,moraketiya
2023-10-27 08:30:00,24,4.4,No Flood,19,moraketiya
2023-10-28 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-29 08:30:00,24,0.0,No Flood,19,moraketiya
2023-10-31 08:30:00,24,6.1,No Flood,19,moraketiya
2023-11-01 08:30:00,24,21.5,No Flood,19,moraketiya
2023-11-02 08:30:00,24,40.8,No Flood,19,moraketiya
2023-11-03 08:30:00,24,0.7,No Flood,19,moraketiya
2023-11-04 08:30:00,24,0.0,Alert Level,19,moraketiya
2023-11-04 12:00:00,3,0.0,Alert Level,19,moraketiya
2023-11-04 15:00:00,6,2.6,No Flood,19,moraketiya
2023-11-05 08:30:00,24,6.2,No Flood,19,moraketiya
2023-11-05 12:00:00,3,0.0,No Flood,19,moraketiya
2023-11-05 15:00:00,6,9.0,No Flood,19,moraketiya
2023-11-06 08:30:00,24,13.6,Alert Level,19,moraketiya
2023-11-06 18:00:00,9,0.7,Alert Level,19,moraketiya
2023-11-07 08:30:00,24,8.9,No Flood,19,moraketiya
2023-11-07 15:00:00,6,2.1,No Flood,19,moraketiya
2023-11-08 08:30:00,24,8.1,No Flood,19,moraketiya
2023-11-08 12:00:00,3,0.0,No Flood,19,moraketiya
2023-11-08 18:00:00,9,0.0,No Flood,19,moraketiya
2023-11-09 08:30:00,24,0.0,No Flood,19,moraketiya
2023-11-09 12:00:00,3,0.0,No Flood,19,moraketiya
2023-11-09 15:00:00,6,4.9,No Flood,19,moraketiya
2023-11-09 18:00:00,9,4.9,No Flood,19,moraketiya
2023-11-10 08:30:00,24,18.0,No Flood,19,moraketiya
2023-11-10 12:00:00,3,0.0,No Flood,19,moraketiya
2023-11-10 15:00:00,6,0.0,No Flood,19,moraketiya
2023-11-10 18:00:00,9,18.6,No Flood,19,moraketiya
2023-11-11 08:30:00,24,20.3,No Flood,19,moraketiya
2023-11-11 12:00:00,3,0.0,No Flood,19,moraketiya
2023-11-11 15:00:00,6,1.1,No Flood,19,moraketiya
2023-11-11 18:00:00,9,3.4,No Flood,19,moraketiya
